"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 20 14:54:31 GMT 2021","Fri Aug 20 14:54:33 GMT 2021","1719","","loginpage.LoginPageTest","","loginpage.LoginPageTest","ZeroLogInTest2","TC11-Bejelentkezés/invalid/special characters",""
"failed","Fri Aug 20 14:59:34 GMT 2021","Fri Aug 20 14:59:37 GMT 2021","3216","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesTestListCheck2","TC20-Search/több oldalas lista bejárása/full list check",""
"passed","Fri Aug 20 14:58:41 GMT 2021","Fri Aug 20 14:58:44 GMT 2021","3139","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesTestSearchFieldShortDataTest","TC19-Search/több oldalas lista bejárása/contains",""
"passed","Fri Aug 20 14:54:26 GMT 2021","Fri Aug 20 14:54:31 GMT 2021","4906","","loginpage.LoginPageTest","","loginpage.LoginPageTest","validLoginCheck2","TC05-Bejelentkezés/valid",""
"passed","Fri Aug 20 14:58:36 GMT 2021","Fri Aug 20 14:58:39 GMT 2021","2722","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchMorePagesTest2","TC22-Search/több oldalas lista bejárása/page check",""
"passed","Fri Aug 20 14:54:51 GMT 2021","Fri Aug 20 14:54:52 GMT 2021","1067","","homepage.HomePageTest","","homepage.HomePageTest","SaveToFile2","TC25-Adatok lementése felületről2",""
"passed","Fri Aug 20 14:54:56 GMT 2021","Fri Aug 20 14:56:49 GMT 2021","112795","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","testDataList","TC17-Search/adatok listázása/teljes oldalbejárással",""
"passed","Fri Aug 20 14:59:59 GMT 2021","Fri Aug 20 15:00:00 GMT 2021","1058","","privacyPolicy.PrivacyPolicyTest","","privacyPolicy.PrivacyPolicyTest","PrivacyTestSummaryCheck","TC15-Privacy Policy/tartalom,Adatkezelési nyilatkozat használata",""
"passed","Fri Aug 20 14:54:46 GMT 2021","Fri Aug 20 14:54:47 GMT 2021","1267","","homepage.HomePageTest","","homepage.HomePageTest","pageCheckCreateAccount","pageCheckCreateAccount()",""
"passed","Fri Aug 20 14:54:33 GMT 2021","Fri Aug 20 14:54:34 GMT 2021","1733","","loginpage.LoginPageTest","","loginpage.LoginPageTest","ZeroLogInTest","TC10-Bejelentkezés/invalid/special characters",""
"passed","Fri Aug 20 14:54:52 GMT 2021","Fri Aug 20 14:54:54 GMT 2021","2246","","homepage.HomePageTest","","homepage.HomePageTest","SearchRepeatedDataCheckedWithAllData","TC24-Search/ismételt és sorozatos adatbevitel adatforrásból",""
"passed","Fri Aug 20 14:54:41 GMT 2021","Fri Aug 20 14:54:42 GMT 2021","1699","","loginpage.LoginPageTest","","loginpage.LoginPageTest","invalidLoginCheck","TC08-Bejelentkezés/invalid",""
"passed","Fri Aug 20 14:56:49 GMT 2021","Fri Aug 20 14:58:36 GMT 2021","106816","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","testDataListNumber","TC18-Search/adatok listázása/teljes oldalbejárással/találatok száma",""
"failed","Fri Aug 20 14:54:42 GMT 2021","Fri Aug 20 14:54:44 GMT 2021","1433","","loginpage.LoginPageTest","","loginpage.LoginPageTest","invalidLoginCheck2","TC09-Bejelentkezés/invalid",""
"skipped","Fri Aug 20 14:54:56 GMT 2021","Fri Aug 20 14:54:56 GMT 2021","0","","sandboxPage.SandBoxPageTest","","sandboxPage.SandBoxPageTest","repeatedData","repeatedData()",""
"skipped","Fri Aug 20 14:59:48 GMT 2021","Fri Aug 20 14:59:48 GMT 2021","0","","firstPage.FirstPageTest","","firstPage.FirstPageTest","SaveToFile","TC25-Adatok lementése felületről",""
"passed","Fri Aug 20 14:59:54 GMT 2021","Fri Aug 20 14:59:59 GMT 2021","4882","","firstPage.FirstPageTest","","firstPage.FirstPageTest","LogoutTest","TC06-Kijelentkezés tesztelése",""
"passed","Fri Aug 20 14:54:44 GMT 2021","Fri Aug 20 14:54:46 GMT 2021","1651","","homepage.HomePageTest","","homepage.HomePageTest","SearchDataLink","SearchDataLink()",""
"passed","Fri Aug 20 14:59:48 GMT 2021","Fri Aug 20 14:59:54 GMT 2021","5391","","firstPage.FirstPageTest","","firstPage.FirstPageTest","LogoutTest2","TC07-Kijelentkezés tesztelése",""
"passed","Fri Aug 20 14:58:39 GMT 2021","Fri Aug 20 14:58:41 GMT 2021","2126","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchOnePageResultCheck","TC16-Search/adatok listázása/link szöveg ellenőrzéssel",""
"failed","Fri Aug 20 14:58:47 GMT 2021","Fri Aug 20 14:58:50 GMT 2021","3138","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesListCheck","TC21-Search/több oldalas lista bejárása/full list check",""
"passed","Fri Aug 20 14:54:54 GMT 2021","Fri Aug 20 14:54:55 GMT 2021","1031","","homepage.HomePageTest","","homepage.HomePageTest","pageCheckLogin","pageCheckLogin()",""
"passed","Fri Aug 20 15:00:00 GMT 2021","Fri Aug 20 15:00:01 GMT 2021","994","","privacyPolicy.PrivacyPolicyTest","","privacyPolicy.PrivacyPolicyTest","PrivacyTestVersionCheck","TC14-Privacy Policy/verzió,Adatkezelési nyilatkozat használata",""
"passed","Fri Aug 20 14:54:50 GMT 2021","Fri Aug 20 14:54:51 GMT 2021","984","","homepage.HomePageTest","","homepage.HomePageTest","testPrivacyAndPolicyLink","TC13-Privacy Policy/link ,Adatkezelési nyilatkozat használata",""
"passed","Fri Aug 20 14:54:55 GMT 2021","Fri Aug 20 14:54:56 GMT 2021","1035","","homepage.HomePageTest","","homepage.HomePageTest","PrivacyPolicyUse","TC12-Privacy Policy/present,Adatkezelési nyilatkozat használata",""
"passed","Fri Aug 20 14:58:44 GMT 2021","Fri Aug 20 14:58:47 GMT 2021","3134","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesContainsCheck","TC23-Search/több oldalas lista bejárása/contains",""
"passed","Fri Aug 20 14:54:34 GMT 2021","Fri Aug 20 14:54:41 GMT 2021","6309","","loginpage.LoginPageTest","","loginpage.LoginPageTest","validLoginCheck","TC04-Bejelentkezés/valid",""
"broken","Fri Aug 20 14:59:37 GMT 2021","Fri Aug 20 14:59:48 GMT 2021","11466","","createAccountPage.createAccountPageTest","","createAccountPage.createAccountPageTest","CreateAccountCheck","CreateAccountCheck()",""
"failed","Fri Aug 20 14:58:50 GMT 2021","Fri Aug 20 14:59:34 GMT 2021","43324","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchAllPagesCheck","TC27-Search/több oldalas lista összes oldala bejárása/full list check",""
"passed","Fri Aug 20 14:54:47 GMT 2021","Fri Aug 20 14:54:50 GMT 2021","3108","","homepage.HomePageTest","","homepage.HomePageTest","SearchInputClearModifyData","TC26- új adatok bevitele, meglévő adat módosítása és törlése",""
"skipped","Fri Aug 20 14:54:56 GMT 2021","Fri Aug 20 14:54:56 GMT 2021","0","","sandboxPage.SandBoxPageTest","","sandboxPage.SandBoxPageTest","InputClearModifyData","InputClearModifyData()",""
