"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Aug 03 15:20:38 GMT 2021","Tue Aug 03 15:21:00 GMT 2021","21337","","sandboxPage.SandBoxPageTest","","sandboxPage.SandBoxPageTest","InputClearModifyData","InputClearModifyData()",""
"passed","Tue Aug 03 15:22:45 GMT 2021","Tue Aug 03 15:22:49 GMT 2021","3990","","firstPage.FirstPageTest","","firstPage.FirstPageTest","SaveToFile","SaveToFile()",""
"broken","Tue Aug 03 15:22:34 GMT 2021","Tue Aug 03 15:22:45 GMT 2021","11336","","createAccountPage.createAccountPageTest","","createAccountPage.createAccountPageTest","CreateAccountCheck","CreateAccountCheck()",""
"passed","Tue Aug 03 15:21:00 GMT 2021","Tue Aug 03 15:21:03 GMT 2021","3475","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesTest","SearchPagesTest()",""
"passed","Tue Aug 03 15:20:11 GMT 2021","Tue Aug 03 15:20:13 GMT 2021","1739","","homepage.HomePageTest","","homepage.HomePageTest","SearchDataLink","SearchDataLink()",""
"passed","Tue Aug 03 15:22:23 GMT 2021","Tue Aug 03 15:22:29 GMT 2021","6097","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesTest2","SearchPagesTest2()",""
"passed","Tue Aug 03 15:20:10 GMT 2021","Tue Aug 03 15:20:11 GMT 2021","1338","","loginpage.LoginPageTest","","loginpage.LoginPageTest","ZeroLogIn","ZeroLogIn()",""
"passed","Tue Aug 03 15:20:15 GMT 2021","Tue Aug 03 15:20:16 GMT 2021","1182","","homepage.HomePageTest","","homepage.HomePageTest","pageCheckLogin","pageCheckLogin()",""
"passed","Tue Aug 03 15:20:03 GMT 2021","Tue Aug 03 15:20:08 GMT 2021","4661","","loginpage.LoginPageTest","","loginpage.LoginPageTest","loginCheck","loginCheck()",""
"passed","Tue Aug 03 15:22:49 GMT 2021","Tue Aug 03 15:22:54 GMT 2021","4686","","firstPage.FirstPageTest","","firstPage.FirstPageTest","LogoutTest","LogoutTest()",""
"passed","Tue Aug 03 15:20:14 GMT 2021","Tue Aug 03 15:20:15 GMT 2021","956","","homepage.HomePageTest","","homepage.HomePageTest","testPrivacyAndPolicyLink","testPrivacyAndPolicyLink()",""
"passed","Tue Aug 03 15:22:29 GMT 2021","Tue Aug 03 15:22:34 GMT 2021","4802","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchMorePagesListCheck","SearchMorePagesListCheck()",""
"passed","Tue Aug 03 15:20:13 GMT 2021","Tue Aug 03 15:20:14 GMT 2021","1194","","homepage.HomePageTest","","homepage.HomePageTest","pageCheckCreateAccount","pageCheckCreateAccount()",""
"passed","Tue Aug 03 15:20:16 GMT 2021","Tue Aug 03 15:20:17 GMT 2021","977","","homepage.HomePageTest","","homepage.HomePageTest","PrivacyPolicyUse","PrivacyPolicyUse()",""
"passed","Tue Aug 03 15:20:08 GMT 2021","Tue Aug 03 15:20:10 GMT 2021","1948","","loginpage.LoginPageTest","","loginpage.LoginPageTest","invalidLoginCheck","invalidLoginCheck()",""
"passed","Tue Aug 03 15:21:03 GMT 2021","Tue Aug 03 15:22:23 GMT 2021","79719","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","testDataList","testDataList()",""
"broken","Tue Aug 03 15:20:17 GMT 2021","Tue Aug 03 15:20:38 GMT 2021","21229","","sandboxPage.SandBoxPageTest","","sandboxPage.SandBoxPageTest","repeatedData","repeatedData()",""
