"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 18 18:55:35 GMT 2021","Wed Aug 18 18:57:24 GMT 2021","108829","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","testDataListNumber","testDataListNumber()",""
"passed","Wed Aug 18 18:58:47 GMT 2021","Wed Aug 18 18:58:53 GMT 2021","5409","","firstPage.FirstPageTest","","firstPage.FirstPageTest","LogoutTest","LogoutTest()",""
"failed","Wed Aug 18 18:58:21 GMT 2021","Wed Aug 18 18:58:24 GMT 2021","3123","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesTestListCheck2","SearchPagesTestListCheck2()",""
"passed","Wed Aug 18 18:52:59 GMT 2021","Wed Aug 18 18:53:02 GMT 2021","3126","","homepage.HomePageTest","","homepage.HomePageTest","SearchInputClearModifyData","SearchInputClearModifyData()",""
"passed","Wed Aug 18 18:58:53 GMT 2021","Wed Aug 18 18:58:54 GMT 2021","1133","","privacyPolicy.PrivacyPolicyTest","","privacyPolicy.PrivacyPolicyTest","PrivacyTestSummaryCheck","PrivacyTestSummaryCheck()",""
"passed","Wed Aug 18 18:52:56 GMT 2021","Wed Aug 18 18:52:57 GMT 2021","1694","","homepage.HomePageTest","","homepage.HomePageTest","SearchDataLink","SearchDataLink()",""
"failed","Wed Aug 18 18:57:35 GMT 2021","Wed Aug 18 18:57:38 GMT 2021","3078","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesListCheck","SearchPagesListCheck()",""
"passed","Wed Aug 18 18:58:36 GMT 2021","Wed Aug 18 18:58:42 GMT 2021","6543","","firstPage.FirstPageTest","","firstPage.FirstPageTest","SaveToFile","SaveToFile()",""
"passed","Wed Aug 18 18:52:40 GMT 2021","Wed Aug 18 18:52:45 GMT 2021","4867","","loginpage.LoginPageTest","","loginpage.LoginPageTest","validLoginCheck2","validLoginCheck2()",""
"passed","Wed Aug 18 18:53:06 GMT 2021","Wed Aug 18 18:53:07 GMT 2021","1077","","homepage.HomePageTest","","homepage.HomePageTest","PrivacyPolicyUse","PrivacyPolicyUse()",""
"passed","Wed Aug 18 18:52:52 GMT 2021","Wed Aug 18 18:52:54 GMT 2021","1885","","loginpage.LoginPageTest","","loginpage.LoginPageTest","invalidLoginCheck","invalidLoginCheck()",""
"passed","Wed Aug 18 18:53:50 GMT 2021","Wed Aug 18 18:55:35 GMT 2021","104657","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","testDataList","testDataList()",""
"passed","Wed Aug 18 18:52:57 GMT 2021","Wed Aug 18 18:52:59 GMT 2021","1235","","homepage.HomePageTest","","homepage.HomePageTest","pageCheckCreateAccount","pageCheckCreateAccount()",""
"passed","Wed Aug 18 18:57:26 GMT 2021","Wed Aug 18 18:57:28 GMT 2021","2082","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchOnePageResultCheck","SearchOnePageResultCheck()",""
"passed","Wed Aug 18 18:53:05 GMT 2021","Wed Aug 18 18:53:06 GMT 2021","1126","","homepage.HomePageTest","","homepage.HomePageTest","pageCheckLogin","pageCheckLogin()",""
"failed","Wed Aug 18 18:57:38 GMT 2021","Wed Aug 18 18:58:21 GMT 2021","43492","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchAllPagesCheck","SearchAllPagesCheck()",""
"passed","Wed Aug 18 18:58:54 GMT 2021","Wed Aug 18 18:58:55 GMT 2021","1024","","privacyPolicy.PrivacyPolicyTest","","privacyPolicy.PrivacyPolicyTest","PrivacyTestVersionCheck","PrivacyTestVersionCheck()",""
"passed","Wed Aug 18 18:58:42 GMT 2021","Wed Aug 18 18:58:47 GMT 2021","4791","","firstPage.FirstPageTest","","firstPage.FirstPageTest","LogoutTest2","LogoutTest2()",""
"passed","Wed Aug 18 18:57:31 GMT 2021","Wed Aug 18 18:57:35 GMT 2021","3176","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesContainsCheck","SearchPagesContainsCheck()",""
"passed","Wed Aug 18 18:52:47 GMT 2021","Wed Aug 18 18:52:48 GMT 2021","1627","","loginpage.LoginPageTest","","loginpage.LoginPageTest","ZeroLogInTest","ZeroLogInTest()",""
"passed","Wed Aug 18 18:53:02 GMT 2021","Wed Aug 18 18:53:03 GMT 2021","1029","","homepage.HomePageTest","","homepage.HomePageTest","testPrivacyAndPolicyLink","testPrivacyAndPolicyLink()",""
"passed","Wed Aug 18 18:53:03 GMT 2021","Wed Aug 18 18:53:05 GMT 2021","2131","","homepage.HomePageTest","","homepage.HomePageTest","SearchRepeatedDataCheckedWithAllData","SearchRepeatedDataCheckedWithAllData()",""
"passed","Wed Aug 18 18:52:45 GMT 2021","Wed Aug 18 18:52:47 GMT 2021","1708","","loginpage.LoginPageTest","","loginpage.LoginPageTest","ZeroLogInTest2","ZeroLogInTest2()",""
"failed","Wed Aug 18 18:52:54 GMT 2021","Wed Aug 18 18:52:56 GMT 2021","1542","","loginpage.LoginPageTest","","loginpage.LoginPageTest","invalidLoginCheck2","invalidLoginCheck2()",""
"passed","Wed Aug 18 18:52:48 GMT 2021","Wed Aug 18 18:52:52 GMT 2021","4080","","loginpage.LoginPageTest","","loginpage.LoginPageTest","validLoginCheck","validLoginCheck()",""
