"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Aug 06 19:49:23 GMT 2021","Fri Aug 06 19:49:23 GMT 2021","150","","firstPage.FirstPageTest","","firstPage.FirstPageTest","LogoutTest","LogoutTest()",""
"broken","Fri Aug 06 19:49:18 GMT 2021","Fri Aug 06 19:49:20 GMT 2021","1320","","loginpage.LoginPageTest","","loginpage.LoginPageTest","loginCheck","loginCheck()",""
"broken","Fri Aug 06 19:49:22 GMT 2021","Fri Aug 06 19:49:22 GMT 2021","193","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesTestSearchField2","SearchPagesTestSearchField2()",""
"broken","Fri Aug 06 19:49:21 GMT 2021","Fri Aug 06 19:49:21 GMT 2021","224","","privacyPolicy.PrivacyPolicyTest","","privacyPolicy.PrivacyPolicyTest","PrivacyTestVersionCheck","PrivacyTestVersionCheck()",""
"broken","Fri Aug 06 19:49:20 GMT 2021","Fri Aug 06 19:49:20 GMT 2021","275","","loginpage.LoginPageTest","","loginpage.LoginPageTest","ZeroLogIn","ZeroLogIn()",""
"broken","Fri Aug 06 19:49:18 GMT 2021","Fri Aug 06 19:49:20 GMT 2021","1451","","homepage.HomePageTest","","homepage.HomePageTest","SearchDataLink","SearchDataLink()",""
"broken","Fri Aug 06 19:49:21 GMT 2021","Fri Aug 06 19:49:21 GMT 2021","168","","privacyPolicy.PrivacyPolicyTest","","privacyPolicy.PrivacyPolicyTest","PrivacyTestSummaryCheck","PrivacyTestSummaryCheck()",""
"broken","Fri Aug 06 19:49:22 GMT 2021","Fri Aug 06 19:49:22 GMT 2021","199","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchMorePagesListCheck","SearchMorePagesListCheck()",""
"broken","Fri Aug 06 19:49:20 GMT 2021","Fri Aug 06 19:49:20 GMT 2021","194","","homepage.HomePageTest","","homepage.HomePageTest","pageCheckCreateAccount","pageCheckCreateAccount()",""
"broken","Fri Aug 06 19:49:22 GMT 2021","Fri Aug 06 19:49:23 GMT 2021","161","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesTestListCheck2","SearchPagesTestListCheck2()",""
"broken","Fri Aug 06 19:49:21 GMT 2021","Fri Aug 06 19:49:21 GMT 2021","185","","homepage.HomePageTest","","homepage.HomePageTest","PrivacyPolicyUse","PrivacyPolicyUse()",""
"broken","Fri Aug 06 19:49:23 GMT 2021","Fri Aug 06 19:49:23 GMT 2021","171","","firstPage.FirstPageTest","","firstPage.FirstPageTest","SaveToFile","SaveToFile()",""
"broken","Fri Aug 06 19:49:21 GMT 2021","Fri Aug 06 19:49:21 GMT 2021","209","","homepage.HomePageTest","","homepage.HomePageTest","testPrivacyAndPolicyLink","testPrivacyAndPolicyLink()",""
"broken","Fri Aug 06 19:49:21 GMT 2021","Fri Aug 06 19:49:21 GMT 2021","301","","sandboxPage.SandBoxPageTest","","sandboxPage.SandBoxPageTest","InputClearModifyData","InputClearModifyData()",""
"broken","Fri Aug 06 19:49:20 GMT 2021","Fri Aug 06 19:49:21 GMT 2021","276","","homepage.HomePageTest","","homepage.HomePageTest","SearchRepeatedData","SearchRepeatedData()",""
"broken","Fri Aug 06 19:49:20 GMT 2021","Fri Aug 06 19:49:20 GMT 2021","311","","loginpage.LoginPageTest","","loginpage.LoginPageTest","invalidLoginCheck","invalidLoginCheck()",""
"broken","Fri Aug 06 19:49:21 GMT 2021","Fri Aug 06 19:49:21 GMT 2021","183","","homepage.HomePageTest","","homepage.HomePageTest","pageCheckLogin","pageCheckLogin()",""
"broken","Fri Aug 06 19:49:20 GMT 2021","Fri Aug 06 19:49:20 GMT 2021","231","","homepage.HomePageTest","","homepage.HomePageTest","SearchInputClearModifyData","SearchInputClearModifyData()",""
"broken","Fri Aug 06 19:49:20 GMT 2021","Fri Aug 06 19:49:21 GMT 2021","309","","sandboxPage.SandBoxPageTest","","sandboxPage.SandBoxPageTest","repeatedData","repeatedData()",""
"broken","Fri Aug 06 19:49:23 GMT 2021","Fri Aug 06 19:49:23 GMT 2021","140","","firstPage.FirstPageTest","","firstPage.FirstPageTest","LogoutTest2","LogoutTest2()",""
"broken","Fri Aug 06 19:49:23 GMT 2021","Fri Aug 06 19:49:23 GMT 2021","169","","createAccountPage.createAccountPageTest","","createAccountPage.createAccountPageTest","CreateAccountCheck","CreateAccountCheck()",""
"broken","Fri Aug 06 19:49:22 GMT 2021","Fri Aug 06 19:49:22 GMT 2021","135","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchMorePagesTest2","SearchMorePagesTest2()",""
"broken","Fri Aug 06 19:49:22 GMT 2021","Fri Aug 06 19:49:22 GMT 2021","220","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchMorePagesResultCheck","SearchMorePagesResultCheck()",""
"broken","Fri Aug 06 19:49:21 GMT 2021","Fri Aug 06 19:49:21 GMT 2021","290","","homepage.HomePageTest","","homepage.HomePageTest","SearchRepeatedDataCheckedWithAllData","SearchRepeatedDataCheckedWithAllData()",""
"broken","Fri Aug 06 19:49:21 GMT 2021","Fri Aug 06 19:49:22 GMT 2021","181","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","testDataList","testDataList()",""
