"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Aug 04 19:34:08 GMT 2021","Wed Aug 04 19:34:08 GMT 2021","139","","sandboxPage.SandBoxPageTest","","sandboxPage.SandBoxPageTest","InputClearModifyData","InputClearModifyData()",""
"broken","Wed Aug 04 19:34:08 GMT 2021","Wed Aug 04 19:34:08 GMT 2021","138","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","testDataList","testDataList()",""
"broken","Wed Aug 04 19:34:07 GMT 2021","Wed Aug 04 19:34:07 GMT 2021","139","","homepage.HomePageTest","","homepage.HomePageTest","SearchInputClearModifyData","SearchInputClearModifyData()",""
"broken","Wed Aug 04 19:34:06 GMT 2021","Wed Aug 04 19:34:07 GMT 2021","168","","homepage.HomePageTest","","homepage.HomePageTest","pageCheckCreateAccount","pageCheckCreateAccount()",""
"broken","Wed Aug 04 19:34:07 GMT 2021","Wed Aug 04 19:34:07 GMT 2021","146","","homepage.HomePageTest","","homepage.HomePageTest","SearchRepeatedData","SearchRepeatedData()",""
"broken","Wed Aug 04 19:34:07 GMT 2021","Wed Aug 04 19:34:07 GMT 2021","143","","homepage.HomePageTest","","homepage.HomePageTest","testPrivacyAndPolicyLink","testPrivacyAndPolicyLink()",""
"broken","Wed Aug 04 19:34:06 GMT 2021","Wed Aug 04 19:34:06 GMT 2021","147","","loginpage.LoginPageTest","","loginpage.LoginPageTest","invalidLoginCheck","invalidLoginCheck()",""
"broken","Wed Aug 04 19:34:08 GMT 2021","Wed Aug 04 19:34:09 GMT 2021","223","","createAccountPage.createAccountPageTest","","createAccountPage.createAccountPageTest","CreateAccountCheck","CreateAccountCheck()",""
"broken","Wed Aug 04 19:34:08 GMT 2021","Wed Aug 04 19:34:08 GMT 2021","142","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesTest2","SearchPagesTest2()",""
"broken","Wed Aug 04 19:34:08 GMT 2021","Wed Aug 04 19:34:08 GMT 2021","154","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchMorePagesListCheck","SearchMorePagesListCheck()",""
"broken","Wed Aug 04 19:34:07 GMT 2021","Wed Aug 04 19:34:07 GMT 2021","141","","homepage.HomePageTest","","homepage.HomePageTest","pageCheckLogin","pageCheckLogin()",""
"broken","Wed Aug 04 19:34:06 GMT 2021","Wed Aug 04 19:34:06 GMT 2021","209","","homepage.HomePageTest","","homepage.HomePageTest","SearchDataLink","SearchDataLink()",""
"broken","Wed Aug 04 19:34:09 GMT 2021","Wed Aug 04 19:34:09 GMT 2021","158","","firstPage.FirstPageTest","","firstPage.FirstPageTest","LogoutTest","LogoutTest()",""
"broken","Wed Aug 04 19:34:05 GMT 2021","Wed Aug 04 19:34:06 GMT 2021","643","","loginpage.LoginPageTest","","loginpage.LoginPageTest","loginCheck","loginCheck()",""
"broken","Wed Aug 04 19:34:08 GMT 2021","Wed Aug 04 19:34:08 GMT 2021","171","","sandboxPage.SandBoxPageTest","","sandboxPage.SandBoxPageTest","repeatedData","repeatedData()",""
"broken","Wed Aug 04 19:34:07 GMT 2021","Wed Aug 04 19:34:08 GMT 2021","133","","homepage.HomePageTest","","homepage.HomePageTest","PrivacyPolicyUse","PrivacyPolicyUse()",""
"broken","Wed Aug 04 19:34:07 GMT 2021","Wed Aug 04 19:34:07 GMT 2021","145","","homepage.HomePageTest","","homepage.HomePageTest","SearchRepeatedDataCheckedWithAllData","SearchRepeatedDataCheckedWithAllData()",""
"broken","Wed Aug 04 19:34:08 GMT 2021","Wed Aug 04 19:34:08 GMT 2021","150","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesTest","SearchPagesTest()",""
"broken","Wed Aug 04 19:34:09 GMT 2021","Wed Aug 04 19:34:09 GMT 2021","162","","firstPage.FirstPageTest","","firstPage.FirstPageTest","SaveToFile","SaveToFile()",""
"broken","Wed Aug 04 19:34:06 GMT 2021","Wed Aug 04 19:34:06 GMT 2021","168","","loginpage.LoginPageTest","","loginpage.LoginPageTest","ZeroLogIn","ZeroLogIn()",""
