"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Aug 04 19:41:29 GMT 2021","Wed Aug 04 19:41:31 GMT 2021","1838","","homepage.HomePageTest","","homepage.HomePageTest","SearchDataLink","SearchDataLink()",""
"passed","Wed Aug 04 19:41:31 GMT 2021","Wed Aug 04 19:41:33 GMT 2021","1340","","homepage.HomePageTest","","homepage.HomePageTest","pageCheckCreateAccount","pageCheckCreateAccount()",""
"failed","Wed Aug 04 19:41:36 GMT 2021","Wed Aug 04 19:41:38 GMT 2021","1997","","homepage.HomePageTest","","homepage.HomePageTest","SearchRepeatedData","SearchRepeatedData()",""
"passed","Wed Aug 04 19:41:38 GMT 2021","Wed Aug 04 19:41:39 GMT 2021","1125","","homepage.HomePageTest","","homepage.HomePageTest","testPrivacyAndPolicyLink","testPrivacyAndPolicyLink()",""
"passed","Wed Aug 04 19:41:21 GMT 2021","Wed Aug 04 19:41:26 GMT 2021","4747","","loginpage.LoginPageTest","","loginpage.LoginPageTest","loginCheck","loginCheck()",""
"broken","Wed Aug 04 19:41:43 GMT 2021","Wed Aug 04 19:42:05 GMT 2021","21605","","sandboxPage.SandBoxPageTest","","sandboxPage.SandBoxPageTest","repeatedData","repeatedData()",""
"broken","Wed Aug 04 19:44:21 GMT 2021","Wed Aug 04 19:44:32 GMT 2021","11609","","createAccountPage.createAccountPageTest","","createAccountPage.createAccountPageTest","CreateAccountCheck","CreateAccountCheck()",""
"passed","Wed Aug 04 19:41:28 GMT 2021","Wed Aug 04 19:41:29 GMT 2021","1832","","loginpage.LoginPageTest","","loginpage.LoginPageTest","ZeroLogIn","ZeroLogIn()",""
"passed","Wed Aug 04 19:44:16 GMT 2021","Wed Aug 04 19:44:21 GMT 2021","4996","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchMorePagesListCheck","SearchMorePagesListCheck()",""
"passed","Wed Aug 04 19:41:26 GMT 2021","Wed Aug 04 19:41:28 GMT 2021","2035","","loginpage.LoginPageTest","","loginpage.LoginPageTest","invalidLoginCheck","invalidLoginCheck()",""
"passed","Wed Aug 04 19:41:33 GMT 2021","Wed Aug 04 19:41:36 GMT 2021","3149","","homepage.HomePageTest","","homepage.HomePageTest","SearchInputClearModifyData","SearchInputClearModifyData()",""
"failed","Wed Aug 04 19:41:39 GMT 2021","Wed Aug 04 19:41:41 GMT 2021","2064","","homepage.HomePageTest","","homepage.HomePageTest","SearchRepeatedDataCheckedWithAllData","SearchRepeatedDataCheckedWithAllData()",""
"passed","Wed Aug 04 19:44:09 GMT 2021","Wed Aug 04 19:44:16 GMT 2021","6574","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesTest2","SearchPagesTest2()",""
"passed","Wed Aug 04 19:44:37 GMT 2021","Wed Aug 04 19:44:42 GMT 2021","5782","","firstPage.FirstPageTest","","firstPage.FirstPageTest","LogoutTest","LogoutTest()",""
"passed","Wed Aug 04 19:42:26 GMT 2021","Wed Aug 04 19:42:30 GMT 2021","3865","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesTest","SearchPagesTest()",""
"passed","Wed Aug 04 19:41:42 GMT 2021","Wed Aug 04 19:41:43 GMT 2021","1132","","homepage.HomePageTest","","homepage.HomePageTest","PrivacyPolicyUse","PrivacyPolicyUse()",""
"passed","Wed Aug 04 19:42:30 GMT 2021","Wed Aug 04 19:44:09 GMT 2021","98668","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","testDataList","testDataList()",""
"passed","Wed Aug 04 19:44:32 GMT 2021","Wed Aug 04 19:44:37 GMT 2021","4285","","firstPage.FirstPageTest","","firstPage.FirstPageTest","SaveToFile","SaveToFile()",""
"passed","Wed Aug 04 19:41:41 GMT 2021","Wed Aug 04 19:41:42 GMT 2021","1191","","homepage.HomePageTest","","homepage.HomePageTest","pageCheckLogin","pageCheckLogin()",""
"broken","Wed Aug 04 19:42:05 GMT 2021","Wed Aug 04 19:42:26 GMT 2021","21490","","sandboxPage.SandBoxPageTest","","sandboxPage.SandBoxPageTest","InputClearModifyData","InputClearModifyData()",""
