"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Jul 31 17:33:42 GMT 2021","Sat Jul 31 17:33:42 GMT 2021","147","","sandboxPage.SandBoxPageTest","","sandboxPage.SandBoxPageTest","repeatedData","repeatedData()",""
"broken","Sat Jul 31 17:33:43 GMT 2021","Sat Jul 31 17:33:43 GMT 2021","146","","firstPage.FirstPageTest","","firstPage.FirstPageTest","LogoutTest","LogoutTest()",""
"broken","Sat Jul 31 17:33:43 GMT 2021","Sat Jul 31 17:33:43 GMT 2021","172","","createAccountPage.createAccountPageTest","","createAccountPage.createAccountPageTest","CreateAccountCheck","CreateAccountCheck()",""
"broken","Sat Jul 31 17:33:42 GMT 2021","Sat Jul 31 17:33:42 GMT 2021","161","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","testDataList","testDataList()",""
"broken","Sat Jul 31 17:33:42 GMT 2021","Sat Jul 31 17:33:42 GMT 2021","145","","homepage.HomePageTest","","homepage.HomePageTest","testPrivacyAndPolicyLink","testPrivacyAndPolicyLink()",""
"broken","Sat Jul 31 17:33:41 GMT 2021","Sat Jul 31 17:33:42 GMT 2021","149","","homepage.HomePageTest","","homepage.HomePageTest","pageCheckCreateAccount","pageCheckCreateAccount()",""
"broken","Sat Jul 31 17:33:42 GMT 2021","Sat Jul 31 17:33:43 GMT 2021","162","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchMorePagesListCheck","SearchMorePagesListCheck()",""
"broken","Sat Jul 31 17:33:42 GMT 2021","Sat Jul 31 17:33:42 GMT 2021","144","","homepage.HomePageTest","","homepage.HomePageTest","PrivacyPolicyUse","PrivacyPolicyUse()",""
"broken","Sat Jul 31 17:33:41 GMT 2021","Sat Jul 31 17:33:41 GMT 2021","167","","loginpage.LoginPageTest","","loginpage.LoginPageTest","ZeroLogIn","ZeroLogIn()",""
"broken","Sat Jul 31 17:33:41 GMT 2021","Sat Jul 31 17:33:41 GMT 2021","202","","homepage.HomePageTest","","homepage.HomePageTest","SearchDataLink","SearchDataLink()",""
"broken","Sat Jul 31 17:33:41 GMT 2021","Sat Jul 31 17:33:41 GMT 2021","227","","loginpage.LoginPageTest","","loginpage.LoginPageTest","invalidLoginCheck","invalidLoginCheck()",""
"broken","Sat Jul 31 17:33:40 GMT 2021","Sat Jul 31 17:33:41 GMT 2021","818","","loginpage.LoginPageTest","","loginpage.LoginPageTest","loginCheck","loginCheck()",""
"broken","Sat Jul 31 17:33:42 GMT 2021","Sat Jul 31 17:33:42 GMT 2021","144","","homepage.HomePageTest","","homepage.HomePageTest","pageCheckLogin","pageCheckLogin()",""
