"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 04 21:25:02 GMT 2021","Wed Aug 04 21:25:08 GMT 2021","6451","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesTest2","SearchPagesTest2()",""
"passed","Wed Aug 04 21:22:16 GMT 2021","Wed Aug 04 21:22:18 GMT 2021","1445","","loginpage.LoginPageTest","","loginpage.LoginPageTest","ZeroLogIn","ZeroLogIn()",""
"passed","Wed Aug 04 21:22:24 GMT 2021","Wed Aug 04 21:22:26 GMT 2021","1976","","homepage.HomePageTest","","homepage.HomePageTest","SearchRepeatedData","SearchRepeatedData()",""
"passed","Wed Aug 04 21:22:29 GMT 2021","Wed Aug 04 21:22:30 GMT 2021","1150","","homepage.HomePageTest","","homepage.HomePageTest","pageCheckLogin","pageCheckLogin()",""
"passed","Wed Aug 04 21:22:30 GMT 2021","Wed Aug 04 21:22:31 GMT 2021","1109","","homepage.HomePageTest","","homepage.HomePageTest","PrivacyPolicyUse","PrivacyPolicyUse()",""
"passed","Wed Aug 04 21:22:10 GMT 2021","Wed Aug 04 21:22:14 GMT 2021","4686","","loginpage.LoginPageTest","","loginpage.LoginPageTest","loginCheck","loginCheck()",""
"passed","Wed Aug 04 21:23:18 GMT 2021","Wed Aug 04 21:25:02 GMT 2021","104144","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","testDataList","testDataList()",""
"passed","Wed Aug 04 21:22:18 GMT 2021","Wed Aug 04 21:22:19 GMT 2021","1626","","homepage.HomePageTest","","homepage.HomePageTest","SearchDataLink","SearchDataLink()",""
"passed","Wed Aug 04 21:22:19 GMT 2021","Wed Aug 04 21:22:21 GMT 2021","1295","","homepage.HomePageTest","","homepage.HomePageTest","pageCheckCreateAccount","pageCheckCreateAccount()",""
"passed","Wed Aug 04 21:22:26 GMT 2021","Wed Aug 04 21:22:27 GMT 2021","1003","","homepage.HomePageTest","","homepage.HomePageTest","testPrivacyAndPolicyLink","testPrivacyAndPolicyLink()",""
"passed","Wed Aug 04 21:22:14 GMT 2021","Wed Aug 04 21:22:16 GMT 2021","1901","","loginpage.LoginPageTest","","loginpage.LoginPageTest","invalidLoginCheck","invalidLoginCheck()",""
"passed","Wed Aug 04 21:23:14 GMT 2021","Wed Aug 04 21:23:18 GMT 2021","3492","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesTest","SearchPagesTest()",""
"broken","Wed Aug 04 21:25:13 GMT 2021","Wed Aug 04 21:25:25 GMT 2021","11497","","createAccountPage.createAccountPageTest","","createAccountPage.createAccountPageTest","CreateAccountCheck","CreateAccountCheck()",""
"passed","Wed Aug 04 21:25:08 GMT 2021","Wed Aug 04 21:25:13 GMT 2021","4922","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchMorePagesListCheck","SearchMorePagesListCheck()",""
"broken","Wed Aug 04 21:22:53 GMT 2021","Wed Aug 04 21:23:14 GMT 2021","21493","","sandboxPage.SandBoxPageTest","","sandboxPage.SandBoxPageTest","InputClearModifyData","InputClearModifyData()",""
"passed","Wed Aug 04 21:25:29 GMT 2021","Wed Aug 04 21:25:36 GMT 2021","6869","","firstPage.FirstPageTest","","firstPage.FirstPageTest","LogoutTest","LogoutTest()",""
"broken","Wed Aug 04 21:22:31 GMT 2021","Wed Aug 04 21:22:53 GMT 2021","21477","","sandboxPage.SandBoxPageTest","","sandboxPage.SandBoxPageTest","repeatedData","repeatedData()",""
"passed","Wed Aug 04 21:22:21 GMT 2021","Wed Aug 04 21:22:24 GMT 2021","3023","","homepage.HomePageTest","","homepage.HomePageTest","SearchInputClearModifyData","SearchInputClearModifyData()",""
"passed","Wed Aug 04 21:22:27 GMT 2021","Wed Aug 04 21:22:29 GMT 2021","2078","","homepage.HomePageTest","","homepage.HomePageTest","SearchRepeatedDataCheckedWithAllData","SearchRepeatedDataCheckedWithAllData()",""
"passed","Wed Aug 04 21:25:25 GMT 2021","Wed Aug 04 21:25:29 GMT 2021","4124","","firstPage.FirstPageTest","","firstPage.FirstPageTest","SaveToFile","SaveToFile()",""
