"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Aug 03 17:31:22 GMT 2021","Tue Aug 03 17:31:47 GMT 2021","25018","","sandboxPage.SandBoxPageTest","","sandboxPage.SandBoxPageTest","InputClearModifyData","InputClearModifyData()",""
"skipped","Tue Aug 03 17:31:47 GMT 2021","Tue Aug 03 17:31:47 GMT 2021","0","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","testDataList","testDataList()",""
"skipped","Tue Aug 03 17:31:47 GMT 2021","Tue Aug 03 17:31:47 GMT 2021","0","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesTest","SearchPagesTest()",""
"skipped","Tue Aug 03 17:30:54 GMT 2021","Tue Aug 03 17:30:54 GMT 2021","0","","loginpage.LoginPageTest","","loginpage.LoginPageTest","invalidLoginCheck","invalidLoginCheck()",""
"skipped","Tue Aug 03 17:31:47 GMT 2021","Tue Aug 03 17:31:47 GMT 2021","0","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesTest2","SearchPagesTest2()",""
"skipped","Tue Aug 03 17:31:47 GMT 2021","Tue Aug 03 17:31:47 GMT 2021","0","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchMorePagesListCheck","SearchMorePagesListCheck()",""
"skipped","Tue Aug 03 17:30:54 GMT 2021","Tue Aug 03 17:30:54 GMT 2021","0","","homepage.HomePageTest","","homepage.HomePageTest","pageCheckCreateAccount","pageCheckCreateAccount()",""
"skipped","Tue Aug 03 17:30:54 GMT 2021","Tue Aug 03 17:30:54 GMT 2021","0","","homepage.HomePageTest","","homepage.HomePageTest","PrivacyPolicyUse","PrivacyPolicyUse()",""
"skipped","Tue Aug 03 17:30:54 GMT 2021","Tue Aug 03 17:30:54 GMT 2021","0","","homepage.HomePageTest","","homepage.HomePageTest","pageCheckLogin","pageCheckLogin()",""
"skipped","Tue Aug 03 17:30:54 GMT 2021","Tue Aug 03 17:30:54 GMT 2021","0","","homepage.HomePageTest","","homepage.HomePageTest","SearchDataLink","SearchDataLink()",""
"broken","Tue Aug 03 17:30:55 GMT 2021","Tue Aug 03 17:31:22 GMT 2021","27015","","sandboxPage.SandBoxPageTest","","sandboxPage.SandBoxPageTest","repeatedData","repeatedData()",""
"skipped","Tue Aug 03 17:30:54 GMT 2021","Tue Aug 03 17:30:54 GMT 2021","0","","homepage.HomePageTest","","homepage.HomePageTest","testPrivacyAndPolicyLink","testPrivacyAndPolicyLink()",""
"skipped","Tue Aug 03 17:31:47 GMT 2021","Tue Aug 03 17:31:47 GMT 2021","0","","firstPage.FirstPageTest","","firstPage.FirstPageTest","SaveToFile","SaveToFile()",""
"skipped","Tue Aug 03 17:30:54 GMT 2021","Tue Aug 03 17:30:54 GMT 2021","2","","loginpage.LoginPageTest","","loginpage.LoginPageTest","loginCheck","loginCheck()",""
"skipped","Tue Aug 03 17:31:47 GMT 2021","Tue Aug 03 17:31:47 GMT 2021","0","","firstPage.FirstPageTest","","firstPage.FirstPageTest","LogoutTest","LogoutTest()",""
"skipped","Tue Aug 03 17:31:47 GMT 2021","Tue Aug 03 17:31:47 GMT 2021","0","","createAccountPage.createAccountPageTest","","createAccountPage.createAccountPageTest","CreateAccountCheck","CreateAccountCheck()",""
"skipped","Tue Aug 03 17:30:54 GMT 2021","Tue Aug 03 17:30:54 GMT 2021","0","","loginpage.LoginPageTest","","loginpage.LoginPageTest","ZeroLogIn","ZeroLogIn()",""
