"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 07 16:26:34 GMT 2021","Sat Aug 07 16:26:35 GMT 2021","1078","","homepage.HomePageTest","","homepage.HomePageTest","testPrivacyAndPolicyLink","testPrivacyAndPolicyLink()",""
"passed","Sat Aug 07 16:26:19 GMT 2021","Sat Aug 07 16:26:24 GMT 2021","5006","","loginpage.LoginPageTest","","loginpage.LoginPageTest","loginCheck","loginCheck()",""
"passed","Sat Aug 07 16:31:36 GMT 2021","Sat Aug 07 16:31:38 GMT 2021","1168","","privacyPolicy.PrivacyPolicyTest","","privacyPolicy.PrivacyPolicyTest","PrivacyTestSummaryCheck","PrivacyTestSummaryCheck()",""
"passed","Sat Aug 07 16:27:31 GMT 2021","Sat Aug 07 16:29:18 GMT 2021","106751","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","testDataList","testDataList()",""
"passed","Sat Aug 07 16:30:57 GMT 2021","Sat Aug 07 16:31:00 GMT 2021","3177","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesTestSearchFieldShortDataTest","SearchPagesTestSearchFieldShortDataTest()",""
"passed","Sat Aug 07 16:26:24 GMT 2021","Sat Aug 07 16:26:26 GMT 2021","1854","","loginpage.LoginPageTest","","loginpage.LoginPageTest","invalidLoginCheck","invalidLoginCheck()",""
"passed","Sat Aug 07 16:31:38 GMT 2021","Sat Aug 07 16:31:39 GMT 2021","1111","","privacyPolicy.PrivacyPolicyTest","","privacyPolicy.PrivacyPolicyTest","PrivacyTestVersionCheck","PrivacyTestVersionCheck()",""
"passed","Sat Aug 07 16:26:39 GMT 2021","Sat Aug 07 16:26:40 GMT 2021","1107","","homepage.HomePageTest","","homepage.HomePageTest","PrivacyPolicyUse","PrivacyPolicyUse()",""
"passed","Sat Aug 07 16:31:00 GMT 2021","Sat Aug 07 16:31:04 GMT 2021","3221","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesContainsCheck","SearchPagesContainsCheck()",""
"broken","Sat Aug 07 16:26:40 GMT 2021","Sat Aug 07 16:27:06 GMT 2021","25819","","sandboxPage.SandBoxPageTest","","sandboxPage.SandBoxPageTest","repeatedData","repeatedData()",""
"failed","Sat Aug 07 16:31:07 GMT 2021","Sat Aug 07 16:31:10 GMT 2021","3104","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesTestListCheck2","SearchPagesTestListCheck2()",""
"passed","Sat Aug 07 16:30:52 GMT 2021","Sat Aug 07 16:30:55 GMT 2021","2725","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchMorePagesTest2","SearchMorePagesTest2()",""
"passed","Sat Aug 07 16:26:30 GMT 2021","Sat Aug 07 16:26:31 GMT 2021","1354","","homepage.HomePageTest","","homepage.HomePageTest","pageCheckCreateAccount","pageCheckCreateAccount()",""
"passed","Sat Aug 07 16:26:35 GMT 2021","Sat Aug 07 16:26:38 GMT 2021","2255","","homepage.HomePageTest","","homepage.HomePageTest","SearchRepeatedDataCheckedWithAllData","SearchRepeatedDataCheckedWithAllData()",""
"passed","Sat Aug 07 16:29:18 GMT 2021","Sat Aug 07 16:30:52 GMT 2021","94687","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","testDataListNumber","testDataListNumber()",""
"failed","Sat Aug 07 16:31:04 GMT 2021","Sat Aug 07 16:31:07 GMT 2021","3163","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesListCheck","SearchPagesListCheck()",""
"passed","Sat Aug 07 16:26:31 GMT 2021","Sat Aug 07 16:26:34 GMT 2021","3019","","homepage.HomePageTest","","homepage.HomePageTest","SearchInputClearModifyData","SearchInputClearModifyData()",""
"passed","Sat Aug 07 16:31:26 GMT 2021","Sat Aug 07 16:31:31 GMT 2021","4767","","firstPage.FirstPageTest","","firstPage.FirstPageTest","LogoutTest2","LogoutTest2()",""
"broken","Sat Aug 07 16:31:10 GMT 2021","Sat Aug 07 16:31:22 GMT 2021","11588","","createAccountPage.createAccountPageTest","","createAccountPage.createAccountPageTest","CreateAccountCheck","CreateAccountCheck()",""
"passed","Sat Aug 07 16:26:28 GMT 2021","Sat Aug 07 16:26:30 GMT 2021","1711","","homepage.HomePageTest","","homepage.HomePageTest","SearchDataLink","SearchDataLink()",""
"passed","Sat Aug 07 16:26:38 GMT 2021","Sat Aug 07 16:26:39 GMT 2021","1129","","homepage.HomePageTest","","homepage.HomePageTest","pageCheckLogin","pageCheckLogin()",""
"passed","Sat Aug 07 16:30:55 GMT 2021","Sat Aug 07 16:30:57 GMT 2021","2287","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchOnePageResultCheck","SearchOnePageResultCheck()",""
"passed","Sat Aug 07 16:31:31 GMT 2021","Sat Aug 07 16:31:36 GMT 2021","5786","","firstPage.FirstPageTest","","firstPage.FirstPageTest","LogoutTest","LogoutTest()",""
"broken","Sat Aug 07 16:27:06 GMT 2021","Sat Aug 07 16:27:31 GMT 2021","25050","","sandboxPage.SandBoxPageTest","","sandboxPage.SandBoxPageTest","InputClearModifyData","InputClearModifyData()",""
"passed","Sat Aug 07 16:31:22 GMT 2021","Sat Aug 07 16:31:26 GMT 2021","4355","","firstPage.FirstPageTest","","firstPage.FirstPageTest","SaveToFile","SaveToFile()",""
"passed","Sat Aug 07 16:26:26 GMT 2021","Sat Aug 07 16:26:28 GMT 2021","1829","","loginpage.LoginPageTest","","loginpage.LoginPageTest","ZeroLogIn","ZeroLogIn()",""
