"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Jul 31 10:27:11 GMT 2021","Sat Jul 31 10:27:11 GMT 2021","152","","homepage.HomePageTest","","homepage.HomePageTest","PrivacyPolicyUse","PrivacyPolicyUse()",""
"broken","Sat Jul 31 10:27:11 GMT 2021","Sat Jul 31 10:27:12 GMT 2021","145","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","ValidLogin","ValidLogin()",""
"broken","Sat Jul 31 10:27:09 GMT 2021","Sat Jul 31 10:27:10 GMT 2021","895","","loginpage.LoginPageTest","","loginpage.LoginPageTest","ValidLogin","ValidLogin()",""
"broken","Sat Jul 31 10:27:11 GMT 2021","Sat Jul 31 10:27:11 GMT 2021","161","","homepage.HomePageTest","","homepage.HomePageTest","pageCheckLogin","pageCheckLogin()",""
"broken","Sat Jul 31 10:27:10 GMT 2021","Sat Jul 31 10:27:10 GMT 2021","170","","loginpage.LoginPageTest","","loginpage.LoginPageTest","invalidLoginCheck","invalidLoginCheck()",""
"broken","Sat Jul 31 10:27:12 GMT 2021","Sat Jul 31 10:27:12 GMT 2021","148","","firstPage.FirstPageTest","","firstPage.FirstPageTest","ValidLogin","ValidLogin()",""
"broken","Sat Jul 31 10:27:11 GMT 2021","Sat Jul 31 10:27:11 GMT 2021","152","","homepage.HomePageTest","","homepage.HomePageTest","SearchDataLink","SearchDataLink()",""
"broken","Sat Jul 31 10:27:12 GMT 2021","Sat Jul 31 10:27:13 GMT 2021","148","","firstPage.FirstPageTest","","firstPage.FirstPageTest","LogoutTest","LogoutTest()",""
"broken","Sat Jul 31 10:27:12 GMT 2021","Sat Jul 31 10:27:12 GMT 2021","172","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","loginCheck","loginCheck()",""
"broken","Sat Jul 31 10:27:11 GMT 2021","Sat Jul 31 10:27:11 GMT 2021","143","","homepage.HomePageTest","","homepage.HomePageTest","testPrivacyAndPolicyLink","testPrivacyAndPolicyLink()",""
"broken","Sat Jul 31 10:27:10 GMT 2021","Sat Jul 31 10:27:11 GMT 2021","245","","homepage.HomePageTest","","homepage.HomePageTest","ValidLogin","ValidLogin()",""
"broken","Sat Jul 31 10:27:12 GMT 2021","Sat Jul 31 10:27:12 GMT 2021","162","","createAccountPage.createAccountPageTest","","createAccountPage.createAccountPageTest","CreateAccountCheck","CreateAccountCheck()",""
"broken","Sat Jul 31 10:27:10 GMT 2021","Sat Jul 31 10:27:10 GMT 2021","186","","loginpage.LoginPageTest","","loginpage.LoginPageTest","ZeroLogIn","ZeroLogIn()",""
"broken","Sat Jul 31 10:27:10 GMT 2021","Sat Jul 31 10:27:10 GMT 2021","163","","loginpage.LoginPageTest","","loginpage.LoginPageTest","loginCheck","loginCheck()",""
"broken","Sat Jul 31 10:27:12 GMT 2021","Sat Jul 31 10:27:12 GMT 2021","156","","base.BaseTest","","base.BaseTest","ValidLogin","ValidLogin()",""
"broken","Sat Jul 31 10:27:12 GMT 2021","Sat Jul 31 10:27:12 GMT 2021","172","","createAccountPage.createAccountPageTest","","createAccountPage.createAccountPageTest","ValidLogin","ValidLogin()",""
"broken","Sat Jul 31 10:27:11 GMT 2021","Sat Jul 31 10:27:11 GMT 2021","179","","homepage.HomePageTest","","homepage.HomePageTest","pageCheckCreateAccount","pageCheckCreateAccount()",""
