"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 20 14:37:35 GMT 2021","Fri Aug 20 14:37:39 GMT 2021","4585","","firstPage.FirstPageTest","","firstPage.FirstPageTest","LogoutTest","TC06-Kijelentkezés tesztelése",""
"passed","Fri Aug 20 14:35:59 GMT 2021","Fri Aug 20 14:36:01 GMT 2021","2061","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchOnePageResultCheck","TC16-Search/adatok listázása/link szöveg ellenőrzéssel",""
"broken","Fri Aug 20 14:37:08 GMT 2021","Fri Aug 20 14:37:30 GMT 2021","21684","","firstPage.FirstPageTest","","firstPage.FirstPageTest","SaveToFile","TC25-Adatok lementése felületről",""
"passed","Fri Aug 20 14:36:04 GMT 2021","Fri Aug 20 14:36:07 GMT 2021","3013","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesContainsCheck","TC23-Search/több oldalas lista bejárása/contains",""
"passed","Fri Aug 20 14:32:37 GMT 2021","Fri Aug 20 14:32:38 GMT 2021","1149","","homepage.HomePageTest","","homepage.HomePageTest","pageCheckLogin","pageCheckLogin()",""
"passed","Fri Aug 20 14:32:19 GMT 2021","Fri Aug 20 14:32:21 GMT 2021","1714","","loginpage.LoginPageTest","","loginpage.LoginPageTest","ZeroLogInTest","TC10-Bejelentkezés/invalid/special characters",""
"failed","Fri Aug 20 14:32:27 GMT 2021","Fri Aug 20 14:32:28 GMT 2021","1382","","loginpage.LoginPageTest","","loginpage.LoginPageTest","invalidLoginCheck2","TC09-Bejelentkezés/invalid",""
"passed","Fri Aug 20 14:32:21 GMT 2021","Fri Aug 20 14:32:25 GMT 2021","4327","","loginpage.LoginPageTest","","loginpage.LoginPageTest","validLoginCheck","TC04-Bejelentkezés/valid",""
"passed","Fri Aug 20 14:37:39 GMT 2021","Fri Aug 20 14:37:40 GMT 2021","1041","","privacyPolicy.PrivacyPolicyTest","","privacyPolicy.PrivacyPolicyTest","PrivacyTestSummaryCheck","TC15-Privacy Policy/tartalom,Adatkezelési nyilatkozat használata",""
"failed","Fri Aug 20 14:36:07 GMT 2021","Fri Aug 20 14:36:10 GMT 2021","3130","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesListCheck","TC21-Search/több oldalas lista bejárása/full list check",""
"failed","Fri Aug 20 14:36:53 GMT 2021","Fri Aug 20 14:36:57 GMT 2021","3158","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesTestListCheck2","TC20-Search/több oldalas lista bejárása/full list check",""
"passed","Fri Aug 20 14:36:01 GMT 2021","Fri Aug 20 14:36:04 GMT 2021","3053","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesTestSearchFieldShortDataTest","TC19-Search/több oldalas lista bejárása/contains",""
"passed","Fri Aug 20 14:32:34 GMT 2021","Fri Aug 20 14:32:35 GMT 2021","926","","homepage.HomePageTest","","homepage.HomePageTest","testPrivacyAndPolicyLink","TC13-Privacy Policy/link ,Adatkezelési nyilatkozat használata",""
"passed","Fri Aug 20 14:32:31 GMT 2021","Fri Aug 20 14:32:34 GMT 2021","2944","","homepage.HomePageTest","","homepage.HomePageTest","SearchInputClearModifyData","TC26- új adatok bevitele, meglévő adat módosítása és törlése",""
"passed","Fri Aug 20 14:35:56 GMT 2021","Fri Aug 20 14:35:59 GMT 2021","2747","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchMorePagesTest2","TC22-Search/több oldalas lista bejárása/page check",""
"passed","Fri Aug 20 14:32:38 GMT 2021","Fri Aug 20 14:32:39 GMT 2021","988","","homepage.HomePageTest","","homepage.HomePageTest","PrivacyPolicyUse","TC12-Privacy Policy/present,Adatkezelési nyilatkozat használata",""
"passed","Fri Aug 20 14:37:30 GMT 2021","Fri Aug 20 14:37:35 GMT 2021","4879","","firstPage.FirstPageTest","","firstPage.FirstPageTest","LogoutTest2","TC07-Kijelentkezés tesztelése",""
"passed","Fri Aug 20 14:34:25 GMT 2021","Fri Aug 20 14:35:56 GMT 2021","91058","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","testDataListNumber","TC18-Search/adatok listázása/teljes oldalbejárással/találatok száma",""
"passed","Fri Aug 20 14:32:17 GMT 2021","Fri Aug 20 14:32:19 GMT 2021","1682","","loginpage.LoginPageTest","","loginpage.LoginPageTest","ZeroLogInTest2","TC11-Bejelentkezés/invalid/special characters",""
"broken","Fri Aug 20 14:36:57 GMT 2021","Fri Aug 20 14:37:08 GMT 2021","11388","","createAccountPage.createAccountPageTest","","createAccountPage.createAccountPageTest","CreateAccountCheck","CreateAccountCheck()",""
"passed","Fri Aug 20 14:37:40 GMT 2021","Fri Aug 20 14:37:41 GMT 2021","973","","privacyPolicy.PrivacyPolicyTest","","privacyPolicy.PrivacyPolicyTest","PrivacyTestVersionCheck","TC14-Privacy Policy/verzió,Adatkezelési nyilatkozat használata",""
"skipped","Fri Aug 20 14:32:39 GMT 2021","Fri Aug 20 14:32:39 GMT 2021","0","","sandboxPage.SandBoxPageTest","","sandboxPage.SandBoxPageTest","repeatedData","repeatedData()",""
"passed","Fri Aug 20 14:32:30 GMT 2021","Fri Aug 20 14:32:31 GMT 2021","1182","","homepage.HomePageTest","","homepage.HomePageTest","pageCheckCreateAccount","pageCheckCreateAccount()",""
"passed","Fri Aug 20 14:32:12 GMT 2021","Fri Aug 20 14:32:17 GMT 2021","5114","","loginpage.LoginPageTest","","loginpage.LoginPageTest","validLoginCheck2","TC05-Bejelentkezés/valid",""
"skipped","Fri Aug 20 14:32:39 GMT 2021","Fri Aug 20 14:32:39 GMT 2021","0","","sandboxPage.SandBoxPageTest","","sandboxPage.SandBoxPageTest","InputClearModifyData","InputClearModifyData()",""
"passed","Fri Aug 20 14:32:39 GMT 2021","Fri Aug 20 14:34:25 GMT 2021","105793","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","testDataList","TC17-Search/adatok listázása/teljes oldalbejárással",""
"passed","Fri Aug 20 14:32:35 GMT 2021","Fri Aug 20 14:32:37 GMT 2021","2084","","homepage.HomePageTest","","homepage.HomePageTest","SearchRepeatedDataCheckedWithAllData","TC24-Search/ismételt és sorozatos adatbevitel adatforrásból",""
"passed","Fri Aug 20 14:32:25 GMT 2021","Fri Aug 20 14:32:27 GMT 2021","1771","","loginpage.LoginPageTest","","loginpage.LoginPageTest","invalidLoginCheck","TC08-Bejelentkezés/invalid",""
"passed","Fri Aug 20 14:32:28 GMT 2021","Fri Aug 20 14:32:30 GMT 2021","1519","","homepage.HomePageTest","","homepage.HomePageTest","SearchDataLink","SearchDataLink()",""
