"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Aug 04 09:27:01 GMT 2021","Wed Aug 04 09:27:13 GMT 2021","11786","","createAccountPage.createAccountPageTest","","createAccountPage.createAccountPageTest","CreateAccountCheck","CreateAccountCheck()",""
"passed","Wed Aug 04 09:24:28 GMT 2021","Wed Aug 04 09:24:29 GMT 2021","1320","","homepage.HomePageTest","","homepage.HomePageTest","pageCheckCreateAccount","pageCheckCreateAccount()",""
"passed","Wed Aug 04 09:25:15 GMT 2021","Wed Aug 04 09:25:18 GMT 2021","3360","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesTest","SearchPagesTest()",""
"passed","Wed Aug 04 09:24:30 GMT 2021","Wed Aug 04 09:24:31 GMT 2021","1010","","homepage.HomePageTest","","homepage.HomePageTest","pageCheckLogin","pageCheckLogin()",""
"passed","Wed Aug 04 09:24:23 GMT 2021","Wed Aug 04 09:24:25 GMT 2021","1643","","loginpage.LoginPageTest","","loginpage.LoginPageTest","invalidLoginCheck","invalidLoginCheck()",""
"passed","Wed Aug 04 09:24:19 GMT 2021","Wed Aug 04 09:24:23 GMT 2021","4495","","loginpage.LoginPageTest","","loginpage.LoginPageTest","loginCheck","loginCheck()",""
"passed","Wed Aug 04 09:24:25 GMT 2021","Wed Aug 04 09:24:26 GMT 2021","1277","","loginpage.LoginPageTest","","loginpage.LoginPageTest","ZeroLogIn","ZeroLogIn()",""
"passed","Wed Aug 04 09:26:56 GMT 2021","Wed Aug 04 09:27:01 GMT 2021","4489","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchMorePagesListCheck","SearchMorePagesListCheck()",""
"passed","Wed Aug 04 09:27:13 GMT 2021","Wed Aug 04 09:27:16 GMT 2021","3771","","firstPage.FirstPageTest","","firstPage.FirstPageTest","SaveToFile","SaveToFile()",""
"broken","Wed Aug 04 09:24:53 GMT 2021","Wed Aug 04 09:25:15 GMT 2021","21269","","sandboxPage.SandBoxPageTest","","sandboxPage.SandBoxPageTest","InputClearModifyData","InputClearModifyData()",""
"passed","Wed Aug 04 09:24:29 GMT 2021","Wed Aug 04 09:24:30 GMT 2021","766","","homepage.HomePageTest","","homepage.HomePageTest","testPrivacyAndPolicyLink","testPrivacyAndPolicyLink()",""
"passed","Wed Aug 04 09:27:16 GMT 2021","Wed Aug 04 09:27:21 GMT 2021","4407","","firstPage.FirstPageTest","","firstPage.FirstPageTest","LogoutTest","LogoutTest()",""
"passed","Wed Aug 04 09:24:31 GMT 2021","Wed Aug 04 09:24:32 GMT 2021","827","","homepage.HomePageTest","","homepage.HomePageTest","PrivacyPolicyUse","PrivacyPolicyUse()",""
"passed","Wed Aug 04 09:25:18 GMT 2021","Wed Aug 04 09:26:51 GMT 2021","92711","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","testDataList","testDataList()",""
"passed","Wed Aug 04 09:24:26 GMT 2021","Wed Aug 04 09:24:28 GMT 2021","1666","","homepage.HomePageTest","","homepage.HomePageTest","SearchDataLink","SearchDataLink()",""
"passed","Wed Aug 04 09:26:51 GMT 2021","Wed Aug 04 09:26:56 GMT 2021","5599","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesTest2","SearchPagesTest2()",""
"broken","Wed Aug 04 09:24:32 GMT 2021","Wed Aug 04 09:24:53 GMT 2021","21238","","sandboxPage.SandBoxPageTest","","sandboxPage.SandBoxPageTest","repeatedData","repeatedData()",""
