"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Aug 01 12:58:46 GMT 2021","Sun Aug 01 12:58:46 GMT 2021","748","","loginpage.LoginPageTest","","loginpage.LoginPageTest","loginCheck","loginCheck()",""
"broken","Sun Aug 01 12:58:47 GMT 2021","Sun Aug 01 12:58:47 GMT 2021","188","","loginpage.LoginPageTest","","loginpage.LoginPageTest","ZeroLogIn","ZeroLogIn()",""
"broken","Sun Aug 01 12:58:48 GMT 2021","Sun Aug 01 12:58:48 GMT 2021","142","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","testDataList","testDataList()",""
"broken","Sun Aug 01 12:58:46 GMT 2021","Sun Aug 01 12:58:47 GMT 2021","226","","loginpage.LoginPageTest","","loginpage.LoginPageTest","invalidLoginCheck","invalidLoginCheck()",""
"broken","Sun Aug 01 12:58:47 GMT 2021","Sun Aug 01 12:58:47 GMT 2021","160","","homepage.HomePageTest","","homepage.HomePageTest","testPrivacyAndPolicyLink","testPrivacyAndPolicyLink()",""
"broken","Sun Aug 01 12:58:47 GMT 2021","Sun Aug 01 12:58:47 GMT 2021","240","","homepage.HomePageTest","","homepage.HomePageTest","SearchDataLink","SearchDataLink()",""
"broken","Sun Aug 01 12:58:49 GMT 2021","Sun Aug 01 12:58:49 GMT 2021","146","","firstPage.FirstPageTest","","firstPage.FirstPageTest","LogoutTest","LogoutTest()",""
"broken","Sun Aug 01 12:58:47 GMT 2021","Sun Aug 01 12:58:48 GMT 2021","146","","homepage.HomePageTest","","homepage.HomePageTest","pageCheckLogin","pageCheckLogin()",""
"broken","Sun Aug 01 12:58:48 GMT 2021","Sun Aug 01 12:58:48 GMT 2021","138","","sandboxPage.SandBoxPageTest","","sandboxPage.SandBoxPageTest","InputClearModifyData","InputClearModifyData()",""
"broken","Sun Aug 01 12:58:48 GMT 2021","Sun Aug 01 12:58:48 GMT 2021","156","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchMorePagesListCheck","SearchMorePagesListCheck()",""
"broken","Sun Aug 01 12:58:49 GMT 2021","Sun Aug 01 12:58:49 GMT 2021","164","","firstPage.FirstPageTest","","firstPage.FirstPageTest","SaveToFile","SaveToFile()",""
"broken","Sun Aug 01 12:58:48 GMT 2021","Sun Aug 01 12:58:49 GMT 2021","144","","createAccountPage.createAccountPageTest","","createAccountPage.createAccountPageTest","CreateAccountCheck","CreateAccountCheck()",""
"broken","Sun Aug 01 12:58:48 GMT 2021","Sun Aug 01 12:58:48 GMT 2021","155","","homepage.HomePageTest","","homepage.HomePageTest","PrivacyPolicyUse","PrivacyPolicyUse()",""
"broken","Sun Aug 01 12:58:47 GMT 2021","Sun Aug 01 12:58:47 GMT 2021","175","","homepage.HomePageTest","","homepage.HomePageTest","pageCheckCreateAccount","pageCheckCreateAccount()",""
"broken","Sun Aug 01 12:58:48 GMT 2021","Sun Aug 01 12:58:48 GMT 2021","164","","sandboxPage.SandBoxPageTest","","sandboxPage.SandBoxPageTest","repeatedData","repeatedData()",""
